-9.369255417331529001e-02,-2.127727767930407410e+00
-7.571522226115880161e-02,-1.954847060966028005e+00
-5.013085784923899946e-02,-1.781881820550713869e+00
-1.623760535328099691e-02,-1.610325902979118151e+00
2.204826704955931138e-02,-1.439870374728935198e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
5.090651946361580277e-02,-1.319078382441979391e+00
